---,Holding,Windup,Release,Recovery,Combo,Riposte,Feint,Thwack,HitSuccess,Blocked,WorldHit,Damage,StaminaCost,PlayRate,DrawStrength,WorldHitStartPercentage,WorldHitStopPercentage,TurnLimitStrength,VerticalTurnLimitStrength,ReverseTurnLimitStrength,ThwackOnHit,HitSuccessOnHit,Direction,AltDirection,Cooldown,WeaponTipCheckReverse,WeaponTipCheckReverseAlt,WeaponTipCheckDisable,ComboFromBlocked
BaseCarryable_2hLoot.SlashHeavy,"0.350000","0.600000","0.550000","1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.Overhead,"0.350000","0.450000","0.450000","0.850000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","25.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.OverheadHeavy,"0.350000","0.800000","0.500000","1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","55.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.Stab,"0.350000","0.250000","0.350000","0.850000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","25.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.StabHeavy,"0.350000","0.600000","0.400000","1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.Special,"0.350000","1.000000","0.550000","1.000000","0.200000","1.100000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.Throw,"0.400000","0.400000","-1.000000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","25.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.SpearCharge,"-1.000000","-1.000000","0.500000","-1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_2hLoot.SprintCharge,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","30.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1","-1","None","None","0.000000","-1","-1","-1","0.000000"
BaseCarryable_TwoHanded.Slash,"0.350000","0.250000","0.500000","0.850000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","15.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.SlashHeavy,"0.350000","0.600000","0.550000","1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","25.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.Overhead,"0.350000","0.450000","0.450000","0.850000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","20.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.OverheadHeavy,"0.350000","0.800000","0.500000","1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","30.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","45.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.Stab,"0.350000","0.250000","0.350000","0.850000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","20.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.StabHeavy,"0.350000","0.600000","0.400000","1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","35.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","50.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.Special,"0.350000","1.000000","0.500000","1.000000","0.200000","1.100000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.Throw,"0.250000","0.350000","-1.000000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","25.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.SpearCharge,"-1.000000","-1.000000","-1.000000","1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","70.000000","-1.000000","-1.000000","-1","1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.SprintAttack,"-1.000000","-1.000000","0.450000","-1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_TwoHanded.Slash_SprintCharge,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","30.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1","-1","None","None","0.000000","-1","-1","-1","0.000000"
BaseCarryable_OneHanded.Slash,"0.350000","0.150000","0.400000","0.800000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","15.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.SlashHeavy,"0.350000","0.500000","0.450000","0.950000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","25.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.Overhead,"0.350000","0.150000","0.400000","0.800000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","20.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.OverheadHeavy,"0.350000","0.500000","0.450000","0.950000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","30.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.Stab,"0.350000","0.150000","0.300000","0.850000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","20.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.StabHeavy,"0.350000","0.500000","0.350000","0.950000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","35.000000","0.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","0.500000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","10.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.Special,"-1.000000","0.800000","0.500000","0.900000","0.200000","0.900000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.Throw,"0.400000","0.900000","-1.000000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","25.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.SpearCharge,"0.400000","0.600000","0.450000","0.550000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","40.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","0.150000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
BaseCarryable_OneHanded.SprintCharge,"-1.000000","-1.000000","-1.000000","-1.000000","0.200000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","30.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1","-1","None","None","0.000000","-1","-1","-1","0.000000"
Weapon_BaseOneHanded.Slash,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","52.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.SlashHeavy,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","54.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.Overhead,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.OverheadHeavy,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.Stab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.StabHeavy,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.Jab,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.Shove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.Special,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","55.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.Throw,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.SpearCharge,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.SprintShove,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseOneHanded.SprintCharge,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseTwoHanded,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1","-1","None","None","0.000000","-1","-1","-1","0.000000"
Weapon_BaseTwoHanded.Slash,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","56.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
Weapon_BaseTwoHanded.SlashHeavy,"-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","-1.000000","1.000000","-1.000000","-1.000000","-1.000000","-1.000000","60.000000","-1.000000","-1","-1","-1","-1","-1.000000","-1","-1","-1","-1.000000"
